id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2050_6_Brassimet_Leaves_PAXs_46_Pos_2552	C14H12N4O5	[M + Na]+	Alkaloids	0.9757133722305298	Pseudoalkaloids	0.3406263589859009	pteridine alkaloids	0.4457797408103943	Nitroaromatic compounds	0.9034228324890137	C-nitro compounds	0.9147468209266663	Organic nitro compounds	0.9359071850776672	Allyl-type 1,3-dipolar organic compounds	0.9679362773895264	Organic 1,3-dipolar compounds	0.9676974415779114	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
448_6_Brassimet_Leaves_PAXs_17_Pos_4090	C11H23NO4S	[M + Na]+	Amino acids and Peptides	0.3660987317562103	Small peptides	0.42437615990638733	Dipeptides	0.23681150376796722	Alpha amino acids and derivatives	0.8580155968666077	Amino acids and derivatives	0.8964051604270935	Amino acids, peptides, and analogues	0.8889003992080688	Carboxylic acids and derivatives	0.995618462562561	Organic acids and derivatives	0.9987677335739136	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1593_6_Brassimet_Leaves_PAXs_38_Pos_1862	C23H34O3	[M + Na]+	Terpenoids	0.7745985388755798	Steroids	0.741365373134613	Pregnane steroids	0.7130443453788757	Oxosteroids	0.5091245770454407			Oxosteroids	0.5091245770454407	Steroids and steroid derivatives	0.7044942378997803	Lipids and lipid-like molecules	0.9558815360069275	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2494_6_Brassimet_Leaves_PAXs_6_Neg_948	C30H34N2O5	[M - H]-	Alkaloids	0.5330016613006592	Tyrosine alkaloids	0.5037615895271301	Isoquinoline alkaloids	0.5068958401679993	Coumarins and derivatives	0.5041770339012146					Coumarins and derivatives	0.5041770339012146	Phenylpropanoids and polyketides	0.40751370787620544	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Coumarins and derivatives; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydroisoquinolines; N-arylamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
410_6_Brassimet_Leaves_PAXs_16_Pos_4055	C22H33N3O10S	[M + H]+	Amino acids and Peptides	0.7914624214172363	Eicosanoids	0.9776207804679871	Prostaglandins	0.49442753195762634	Gamma-glutamyl peptides	0.978025496006012	Peptides	0.9999805688858032	Amino acids, peptides, and analogues	0.9999984502792358	Carboxylic acids and derivatives	0.9999942779541016	Organic acids and derivatives	0.9999988079071045	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Cyclic ketones; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2309_6_Brassimet_Leaves_PAXs_51_Pos_3078	C16H29NO9	[M + Na]+	Amino acids and Peptides	0.8854714632034302	Small peptides	0.14017799496650696	Dipeptides	0.07558407634496689	Saccharolipids	0.976600170135498					Saccharolipids	0.976600170135498	Lipids and lipid-like molecules	0.9755513668060303	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl esters; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2248_6_Brassimet_Leaves_PAXs_50_Pos_2967	C24H29NO12	[M + H]+	Alkaloids	0.9085291028022766	Tyrosine alkaloids	0.7647286057472229	Cyanogenic glycosides	0.8614596724510193	Amino acids and derivatives	0.5465998649597168	Amino acids and derivatives	0.5465998649597168	Amino acids, peptides, and analogues	0.540118932723999	Carboxylic acids and derivatives	0.9896669387817383	Organic acids and derivatives	0.9913540482521057	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Nitriles; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
671_6_Brassimet_Leaves_PAXs_20_Pos_434	C17H20O9	[M + H]+	Shikimates and Phenylpropanoids	0.9923297762870789	Phenylpropanoids (C6-C3)	0.9961800575256348	Cinnamic acids and derivatives	0.9898814558982849	Coumaric acids and derivatives	0.993485152721405	Coumaric acids and derivatives	0.993485152721405	Hydroxycinnamic acids and derivatives	0.9973467588424683	Cinnamic acids and derivatives	0.9991501569747925	Phenylpropanoids and polyketides	0.9999053478240967	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
295_6_Brassimet_Leaves_PAXs_14_Pos_1348	C15H22N2O11	[M + K]+	Carbohydrates	0.4964115023612976	Aminosugars and aminoglycosides	0.07878534495830536	Aminosugars	0.06403415650129318	Alpha amino acids and derivatives	0.8883176445960999	Amino acids and derivatives	0.7854214310646057	Amino acids, peptides, and analogues	0.7774338722229004	Carboxylic acids and derivatives	0.9457085728645325	Organic acids and derivatives	0.9652441740036011	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1018_6_Brassimet_Leaves_PAXs_27_Pos_5247	C25H38O7	[M + Na]+	Terpenoids	0.7078738212585449	Diterpenoids	0.4060434401035309	Open-chain polyketides	0.4909959137439728	Fatty acid esters	0.5830410122871399			Fatty acid esters	0.5830410122871399	Fatty Acyls	0.5798509120941162	Lipids and lipid-like molecules	0.7657225728034973	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1877_6_Brassimet_Leaves_PAXs_43_Pos_2374	C6H11NO3	[M + H]+	Alkaloids	0.5338098406791687	Fatty amides	0.5302363038063049	Dipeptides	0.24598200619220734	Amino acids and derivatives	0.5266600251197815	Amino acids and derivatives	0.5266600251197815	Amino acids, peptides, and analogues	0.5213214755058289	Carboxylic acids and derivatives	0.9992015957832336	Organic acids and derivatives	0.9998196959495544	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2216_6_Brassimet_Leaves_PAXs_5_Neg_777	C14H24O10	[M - H]-	Terpenoids	0.5642912983894348	Monoterpenoids	0.5932565927505493	Iridoids monoterpenoids	0.5979856848716736	Saccharolipids	0.6834277510643005					Saccharolipids	0.6834277510643005	Lipids and lipid-like molecules	0.9679577946662903	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2042_6_Brassimet_Leaves_PAXs_46_Pos_2537	C14H22N4O9S	[M + Na]+	Amino acids and Peptides	0.9982271790504456	Small peptides	0.9986885190010071	Tripeptides	0.7192129492759705	Gamma-glutamyl peptides	0.9652968049049377	Peptides	0.9954589605331421	Amino acids, peptides, and analogues	0.9999302625656128	Carboxylic acids and derivatives	0.9998809099197388	Organic acids and derivatives	0.9999865293502808	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Oligopeptides; Chemical entities
1968_6_Brassimet_Leaves_PAXs_45_Pos_2458	C21H36O5	[M + H]+	Polyketides	0.601274311542511	Linear polyketides	0.5200737714767456	Open-chain polyketides	0.8985758423805237	Hydroxy fatty acids	0.6083114147186279	Hydroxy fatty acids	0.6083114147186279	Fatty acids and conjugates	0.801801860332489	Fatty Acyls	0.7727162837982178	Lipids and lipid-like molecules	0.806134819984436	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1402_6_Brassimet_Leaves_PAXs_34_Pos_738	C14H20N2O4	[M + Na]+	Alkaloids	0.7688331604003906	Peptide alkaloids	0.4801243543624878	Simple amide alkaloids	0.6501662731170654	Secondary carboxylic acid amides	0.6979727745056152	Carboxylic acid amides	0.7969521284103394	Carboxylic acid derivatives	0.7991818785667419	Carboxylic acids and derivatives	0.9062085747718811	Organic acids and derivatives	0.984254002571106	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Acetamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1044_6_Brassimet_Leaves_PAXs_28_Pos_1479	C16H25N5O8	[M + K]+	Amino acids and Peptides	0.9009029269218445	Small peptides	0.9788517951965332	Tripeptides	0.8170610666275024	Oligopeptides	0.762049674987793	Peptides	0.9858720898628235	Amino acids, peptides, and analogues	0.9993487000465393	Carboxylic acids and derivatives	0.99473637342453	Organic acids and derivatives	0.9990725517272949	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
