id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2012_6_Brassimet_Leaves_PAXs_46_Pos_2500	C18H43N4O8	[M + H]+	C18H43N4O8	Carbohydrates	0.9934458136558533	Aminosugars and aminoglycosides	0.8623923063278198	Aminoglycosides	0.9240224957466125	2-deoxystreptamine aminoglycosides	0.9024720191955566	Aminosaccharides	0.9859234094619751	Carbohydrates and carbohydrate conjugates	0.9901294112205505	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Dialkylamines; Amines; Primary amines; Secondary amines; Alkanolamines; Cyclitols and derivatives; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Aminosaccharides; 2-deoxystreptamine aminoglycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
137_6_Brassimet_Leaves_PAXs_10_Pos_3626	C23H34N2O12S2	[M + H]+	C23H34N2O12S2	Amino acids and Peptides	0.9541176557540894	Amino acid glycosides	0.9989245533943176	Glucosinolates	0.9998693466186523	Alkylglucosinolates	0.9866822957992554	Monosaccharides	0.20157097280025482	Carbohydrates and carbohydrate conjugates	0.9916362762451172	Organooxygen compounds	0.9999535083770752	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Thioacetals; Indolyl carboxylic acids and derivatives; Hexoses; Disaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; O-glycosyl compounds; Substituted pyrroles; Polyols; Benzenoids; Indoles; Sulfenyl compounds; Alkylglucosinolates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
406_6_Brassimet_Leaves_PAXs_16_Pos_4040	C18H24O2	[M + H]+	C18H24O2	Terpenoids	0.9889118671417236	Steroids	0.9643891453742981	Estrane steroids	0.6812946796417236	Estrogens and derivatives	0.5199824571609497	Estrogens and derivatives	0.5199824571609497	Estrane steroids	0.6427477598190308	Steroids and steroid derivatives	0.9770793318748474	Lipids and lipid-like molecules	0.9783053994178772	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Hydroxysteroids; Estrane steroids; Secondary alcohols; Carbonyl compounds; 3-hydroxysteroids; Estrogens and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
510_6_Brassimet_Leaves_PAXs_18_Pos_4188	C9H16N5O4PS	[M + Na]+	C9H16N5O4PS	Alkaloids	0.9381356239318848	Pseudoalkaloids	0.544140100479126	Purine alkaloids	0.16054469347000122	Thiamines	0.6054041385650635	Thiamines	0.6054041385650635	Pyrimidines and pyrimidine derivatives	0.9653084874153137	Diazines	0.9611828327178955	Organoheterocyclic compounds	0.9999716281890869	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Thiamines; Organic thiophosphoric acids and derivatives; Diazines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1252_6_Brassimet_Leaves_PAXs_31_Pos_5992	C18H21N7O9	[M + H]+	C18H21N7O9	Alkaloids	0.5602328777313232	Pseudoalkaloids	0.30311062932014465	pteridine alkaloids	0.27021148800849915	Benzoic acid esters	0.6529709100723267	Benzoic acid esters	0.6529709100723267	Benzoic acids and derivatives	0.8314270973205566	Benzene and substituted derivatives	0.9933777451515198	Benzenoids	0.998816728591919	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Organic nitro compounds; Diazines; Benzoic acid esters; Organic oxoazanium compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
2010_6_Brassimet_Leaves_PAXs_46_Pos_2498	C17H20O3	[M + H]+	C17H20O3	Polyketides	0.5086867809295654	Diterpenoids	0.30914556980133057	Naphthoquinones	0.23030275106430054	Anisoles	0.5510833263397217			Anisoles	0.5510833263397217	Phenol ethers	0.4873587489128113	Benzenoids	0.8348360657691956	Organic compounds; Organoheterocyclic compounds; Ketones; Anisoles; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Quinones; Cyclic ketones; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
359_6_Brassimet_Leaves_PAXs_15_Pos_3949	C15H25N4O3PS	[M + H]+	C15H25N4O3PS	Alkaloids	0.9772549271583557	Nicotinic acid alkaloids	0.5021375417709351	Pyridine alkaloids	0.4338824152946472	Aminopyrimidines and derivatives	0.8679205775260925	Aminopyrimidines and derivatives	0.8679205775260925	Pyrimidines and pyrimidine derivatives	0.8478963971138	Diazines	0.7852823734283447	Organoheterocyclic compounds	0.9983997941017151	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Thiolanes; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Dialkylthioethers; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
308_6_Brassimet_Leaves_PAXs_14_Pos_3892	C16H29N3O6	[M + H]+	C16H29N3O6	Amino acids and Peptides	0.8609107732772827	Small peptides	0.9318786859512329	Tripeptides	0.7038370966911316	Dipeptides	0.626990795135498	Peptides	0.8320626020431519	Amino acids, peptides, and analogues	0.9996800422668457	Carboxylic acids and derivatives	0.999637246131897	Organic acids and derivatives	0.9999804496765137	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
1293_6_Brassimet_Leaves_PAXs_32_Pos_6106	C10H16N2O3	[M + H]+	C10H16N2O3	Alkaloids	0.790604293346405	Ornithine alkaloids	0.5081979036331177	Dipeptides	0.32510101795196533	Amino acids	0.6015917658805847	Amino acids and derivatives	0.8661220073699951	Amino acids, peptides, and analogues	0.8592023253440857	Carboxylic acids and derivatives	0.9930720925331116	Organic acids and derivatives	0.9893603324890137	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
880_6_Brassimet_Leaves_PAXs_24_Pos_4873	C19H21N3O8S2	[M + H]+	C19H21N3O8S2	Amino acids and Peptides	0.7838149666786194	β-lactams	0.8392364382743835	Cephalosporins	0.36169904470443726	Alpha amino acids and derivatives	0.9301306009292603	Amino acids and derivatives	0.9067037105560303	Amino acids, peptides, and analogues	0.9045307040214539	Carboxylic acids and derivatives	0.9862340688705444	Organic acids and derivatives	0.9980177879333496	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Alpha amino acids and derivatives; Azetidines; Alkyl aryl ethers; 1,3-dicarbonyl compounds; Lactams; Beta lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Thioethers; Carboxylic acid esters; Acetals; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Thiohemiaminal derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
266_6_Brassimet_Leaves_PAXs_13_Pos_3849	C13H24N7O3	[M + H]+	C13H24N7O3	Alkaloids	0.6514153480529785	Small peptides	0.3004089593887329	Dipeptides	0.17206916213035583	Amino acids and derivatives	0.6637859344482422	Amino acids and derivatives	0.6637859344482422	Amino acids, peptides, and analogues	0.6867497563362122	Carboxylic acids and derivatives	0.8992631435394287	Organic acids and derivatives	0.9104433059692383	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
132_6_Brassimet_Leaves_PAXs_10_Pos_362	C11H9NO2	[M + H]+	C11H9NO2	Alkaloids	0.9870654344558716	Tryptophan alkaloids	0.689609706401825	Simple indole alkaloids	0.6044291853904724	Hydroquinolones	0.5934767723083496	Hydroquinolones	0.5934767723083496	Quinolones and derivatives	0.3402523398399353	Quinolines and derivatives	0.2894045412540436	Organoheterocyclic compounds	0.9454253911972046	Organic compounds; Organoheterocyclic compounds; Pyrroles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroquinolones; Substituted pyrroles; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
169_6_Brassimet_Leaves_PAXs_11_Pos_132	C19H38N2O3	[M + H]+	C19H38N2O3	Fatty acids	0.9948521256446838	Fatty amides	0.9718289375305176	N-acyl amines	0.9860413670539856	Alpha amino acids	0.965613842010498	Amino acids and derivatives	0.9999490976333618	Amino acids, peptides, and analogues	0.9999504089355469	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Organic zwitterions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1109_6_Brassimet_Leaves_PAXs_29_Pos_5559	C18H22N2O4	[M + H]+	C18H22N2O4	Amino acids and Peptides	0.9995858073234558	Small peptides	0.9998836517333984	Dipeptides	0.9994575381278992	Dipeptides	0.949905276298523	Peptides	0.8907633423805237	Amino acids, peptides, and analogues	0.9999986886978149	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
1659_6_Brassimet_Leaves_PAXs_39_Pos_2026	C14H14O4	[M + H]+	C14H14O4	Shikimates and Phenylpropanoids	0.9143136143684387	Cyclic polyketides	0.3678995966911316	Phthalide derivatives	0.2785913348197937	Anisoles	0.6532965302467346			Anisoles	0.6532965302467346	Phenol ethers	0.6528712511062622	Benzenoids	0.8626809120178223	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
769_6_Brassimet_Leaves_PAXs_22_Pos_4575	C11H12NO8P	[M + H]+	C11H12NO8P	Alkaloids	0.6184994578361511	Tryptophan alkaloids	0.1973586529493332	Simple indole alkaloids	0.2209075689315796	Indole-3-acetic acid derivatives	0.8160689473152161	Indole-3-acetic acid derivatives	0.8160689473152161	Indolyl carboxylic acids and derivatives	0.8716420531272888	Indoles and derivatives	0.9718429446220398	Organoheterocyclic compounds	0.9981291890144348	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monocarboxylic acids and derivatives; Carboxylic acids; Indole-3-acetic acid derivatives; Indolyl carboxylic acids and derivatives; Alpha hydroxy acids and derivatives; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Alkyl phosphates; Monoalkyl phosphates; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
