id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1153_1_Brassimet_Roots_Neg-POS_PAXs_9_p1486	C27H35N3O6	[M + H]+	Alkaloids	0.9924984574317932	Ornithine alkaloids	0.9965560436248779	Polyamines	0.9926186203956604	Hydroxycinnamic acids and derivatives	0.9926908612251282			Hydroxycinnamic acids and derivatives	0.9926908612251282	Cinnamic acids and derivatives	0.9959743618965149	Phenylpropanoids and polyketides	0.9925782084465027	Organic compounds; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
67_1_Brassimet_Roots_Neg-POS_PAXs_1_n620	C20H33N6O13PS2	[M - H]-	Carbohydrates	0.6238673329353333	Fatty esters	0.644554078578949	Fatty acyl CoAs	0.6580919027328491	Coenzyme A and derivatives	0.5264670252799988	Purine ribonucleoside bisphosphates	0.4418236017227173	Purine ribonucleotides	0.9442998170852661	Purine nucleotides	0.9642648100852966	Nucleosides, nucleotides, and analogues	0.995297372341156	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Coenzyme A and derivatives; Sulfuric acid monoesters; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside diphosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Sulfuric acid esters; Alkyl sulfates; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
822_1_Brassimet_Roots_Neg-POS_PAXs_23_p2238	C16H18N2O6S	[M + H]+	Amino acids and Peptides	0.687921404838562	Amino acid glycosides	0.900057315826416	Glucosinolates	0.4907814860343933	Hexoses	0.9700157642364502	Monosaccharides	0.9914458990097046	Carbohydrates and carbohydrate conjugates	0.995876133441925	Organooxygen compounds	0.9999771118164062	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Thioethers; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Substituted pyrroles; Polyols; Benzenoids; 1,2-diols; Indoles; Sulfenyl compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
285_1_Brassimet_Roots_Neg-POS_PAXs_13_p1051	C24H38N4O16S	[M + K]+	Amino acids and Peptides	0.7895747423171997	Small peptides	0.7846256494522095	Tripeptides	0.5446401238441467	Gamma-glutamyl peptides	0.5761355757713318	Peptides	0.9330072999000549	Amino acids, peptides, and analogues	0.9885581731796265	Carboxylic acids and derivatives	0.993374764919281	Organic acids and derivatives	0.9999570846557617	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Tetracarboxylic acids and derivatives; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
442_1_Brassimet_Roots_Neg-POS_PAXs_16_p1727	C15H22O2	[M + H]+	Terpenoids	0.8562663197517395	Monoterpenoids	0.7058209776878357	Menthane monoterpenoids	0.5378382802009583	Phenylpropanes	0.6585074663162231			Phenylpropanes	0.6585074663162231	Benzene and substituted derivatives	0.8983732461929321	Benzenoids	0.924203097820282	Organic compounds; Phenols; Organic acids and derivatives; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
306_1_Brassimet_Roots_Neg-POS_PAXs_14_p912	C14H18N4O7S2	[M + H]+	Amino acids and Peptides	0.9556886553764343	β-lactams	0.9572287201881409	Cephalosporins	0.8825416564941406	Alpha amino acids and derivatives	0.995287299156189	Amino acids and derivatives	0.9944526553153992	Amino acids, peptides, and analogues	0.9943497776985168	Carboxylic acids and derivatives	0.9989180564880371	Organic acids and derivatives	0.9997715353965759	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Lactams; Beta lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Carboxylic acids; Tertiary carboxylic acid amides; Thiohemiaminal derivatives; Carbonyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1128_1_Brassimet_Roots_Neg-POS_PAXs_8_p1291	C10H18N2O8	[M + H]+	Amino acids and Peptides	0.5467609763145447	Small peptides	0.5319700837135315	Dipeptides	0.1194026991724968	Alpha amino acids and derivatives	0.7950385212898254	Amino acids and derivatives	0.8527216911315918	Amino acids, peptides, and analogues	0.8416706323623657	Carboxylic acids and derivatives	0.9508922696113586	Organic acids and derivatives	0.9899619817733765	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
386_1_Brassimet_Roots_Neg-POS_PAXs_15_p1143	C16H17NO7	[M + H]+	Alkaloids	0.792159378528595	Tryptophan alkaloids	0.6587158441543579	Quinoline alkaloids	0.19297493994235992	Hexoses	0.951482892036438	Monosaccharides	0.9999136924743652	Carbohydrates and carbohydrate conjugates	0.9999595880508423	Organooxygen compounds	0.9999992847442627	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyridines and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Quinolines and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
153_1_Brassimet_Roots_Neg-POS_PAXs_11_p1519	C10H15N7O12	[M + H]+	Carbohydrates	0.9829668998718262	Nucleosides	0.715165913105011	Pyrimidine nucleos(t)ides	0.07179351150989532	Alpha amino acid esters	0.5475716590881348	Amino acids and derivatives	0.871734619140625	Amino acids, peptides, and analogues	0.8604724407196045	Carboxylic acids and derivatives	0.9991974234580994	Organic acids and derivatives	0.999997615814209	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Organic nitro compounds; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Tetrahydrofurans; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
388_1_Brassimet_Roots_Neg-POS_PAXs_15_p2500	C28H30N4O8S	[M + H]+	Alkaloids	0.8334615230560303	Nicotinic acid alkaloids	0.20350752770900726	Pyridine alkaloids	0.1826237142086029	Alpha amino acid esters	0.5542951226234436	Amino acids and derivatives	0.7552869915962219	Amino acids, peptides, and analogues	0.763366162776947	Carboxylic acids and derivatives	0.9905005693435669	Organic acids and derivatives	0.9987523555755615	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Alpha amino acid esters; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
603_1_Brassimet_Roots_Neg-POS_PAXs_2_n1065	C23H37N10O17PS	[M - H]-	Fatty acids	0.7316722273826599	Fatty esters	0.9112367033958435	Fatty acyl CoAs	0.8829299807548523	Coenzyme A and derivatives	0.8148692846298218	Purine ribonucleoside bisphosphates	0.764981210231781	Purine ribonucleotides	0.9996999502182007	Purine nucleotides	0.9991440773010254	Nucleosides, nucleotides, and analogues	0.9998455047607422	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Purine ribonucleoside bisphosphates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Coenzyme A and derivatives; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Purine ribonucleoside diphosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Beta amino acids and derivatives; Glycosyl compounds; Glycosylamines; Purine ribonucleoside 3',5'-bisphosphates; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Ribonucleoside 3'-phosphates; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
323_1_Brassimet_Roots_Neg-POS_PAXs_14_p1052	C15H24N8O6S	[M + H]+	Carbohydrates	0.7850684523582458	Nucleosides	0.8810681104660034	Purine nucleos(t)ides	0.7829163670539856	Oligopeptides	0.5349189639091492	Peptides	0.4741705358028412	Amino acids, peptides, and analogues	0.9641727805137634	Carboxylic acids and derivatives	0.8769398331642151	Organic acids and derivatives	0.9767588376998901	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Purines and purine derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Guanidines; Azoles; Monoalkylamines; Carboxylic acids; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 5'-deoxyribonucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
511_1_Brassimet_Roots_Neg-POS_PAXs_18_p1936	C16H33NO3	[M + H]+	Fatty acids	0.5903115272521973	Fatty amides	0.5785440802574158	N-acyl amines	0.7417713403701782	Amino acids and derivatives	0.7534633874893188	Amino acids and derivatives	0.7534633874893188	Amino acids, peptides, and analogues	0.7671879529953003	Carboxylic acids and derivatives	0.9774507284164429	Organic acids and derivatives	0.984517514705658	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
