id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
822_1_Brassimet_Roots_Neg-POS_PAXs_23_p2238	C16H18N2O6S	[M + H]+	C16H18N2O6S	Amino acids and Peptides	0.687921404838562	Amino acid glycosides	0.900057315826416	Glucosinolates	0.4907814860343933	Hexoses	0.9700157642364502	Monosaccharides	0.9914458990097046	Carbohydrates and carbohydrate conjugates	0.995876133441925	Organooxygen compounds	0.9999771118164062	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Thioethers; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Substituted pyrroles; Polyols; Benzenoids; 1,2-diols; Indoles; Sulfenyl compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
442_1_Brassimet_Roots_Neg-POS_PAXs_16_p1727	C15H22O2	[M + H]+	C15H22O2	Terpenoids	0.8562663197517395	Monoterpenoids	0.7058209776878357	Menthane monoterpenoids	0.5378382802009583	Phenylpropanes	0.6585074663162231			Phenylpropanes	0.6585074663162231	Benzene and substituted derivatives	0.8983732461929321	Benzenoids	0.924203097820282	Organic compounds; Phenols; Organic acids and derivatives; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
306_1_Brassimet_Roots_Neg-POS_PAXs_14_p912	C13H21N2O8PS	[M + Na]+	C13H21N2O8PS	Carbohydrates	0.31823113560676575	Nucleosides	0.538528323173523	Glucosinolates	0.3728068768978119	Glycosylamines	0.648826003074646	Glycosyl compounds	0.83626788854599	Carbohydrates and carbohydrate conjugates	0.7541623115539551	Organooxygen compounds	0.9999960660934448	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1128_1_Brassimet_Roots_Neg-POS_PAXs_8_p1291	C14H18N2O3S	[M + H]+	C14H18N2O3S	Alkaloids	0.7247968912124634	Tyrosine alkaloids	0.39992886781692505	Phenylethylamines	0.22801920771598816	Benzene and substituted derivatives	0.9547471404075623					Benzene and substituted derivatives	0.9547471404075623	Benzenoids	0.99744713306427	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Thioethers; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
386_1_Brassimet_Roots_Neg-POS_PAXs_15_p1143	C16H17NO7	[M + H]+	C16H17NO7	Alkaloids	0.792159378528595	Tryptophan alkaloids	0.6587158441543579	Quinoline alkaloids	0.19297493994235992	Hexoses	0.951482892036438	Monosaccharides	0.9999136924743652	Carbohydrates and carbohydrate conjugates	0.9999595880508423	Organooxygen compounds	0.9999992847442627	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyridines and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Quinolines and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
153_1_Brassimet_Roots_Neg-POS_PAXs_11_p1519	C18H19NO9S	[M + H]+	C18H19NO9S	Amino acids and Peptides	0.5345093011856079	Amino acid glycosides	0.9944170713424683	Glucosinolates	0.4709928631782532	Glycosyl compounds	0.7862162590026855	Glycosyl compounds	0.7862162590026855	Carbohydrates and carbohydrate conjugates	0.9997802376747131	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Thioethers; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzenoids; Indoles; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
388_1_Brassimet_Roots_Neg-POS_PAXs_15_p2500	C24H30N4O13	[M + H]+	C24H30N4O13	Alkaloids	0.901301920413971	Nucleosides	0.4560669958591461	Pyrimidine nucleos(t)ides	0.22719420492649078	Carbamate esters	0.6403317451477051	Amino acids and derivatives	0.4314461648464203	Amino acids, peptides, and analogues	0.4143913686275482	Carboxylic acids and derivatives	0.9870471954345703	Organic acids and derivatives	0.9473748207092285	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Carbamic acids and derivatives; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbamate esters; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
603_1_Brassimet_Roots_Neg-POS_PAXs_2_n1065	C18H37N12O19PS	[M - H]-	C18H37N12O19PS	Carbohydrates	0.7834377288818359	Nucleosides	0.6112141013145447	Purine nucleos(t)ides	0.5551083087921143	Purine ribonucleoside diphosphates	0.9056301116943359	Purine ribonucleoside diphosphates	0.9056301116943359	Purine ribonucleotides	0.9203746318817139	Purine nucleotides	0.91380375623703	Nucleosides, nucleotides, and analogues	0.9887887835502625	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Purine ribonucleoside diphosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Oxanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
323_1_Brassimet_Roots_Neg-POS_PAXs_14_p1052	C19H28N2O8S	[M + H]+	C19H28N2O8S	Amino acids and Peptides	0.8326680064201355	Small peptides	0.6833683252334595	Dipeptides	0.3559087812900543	N-acyl-alpha amino acids	0.7943277955055237	Amino acids and derivatives	0.9944941401481628	Amino acids, peptides, and analogues	0.9945712685585022	Carboxylic acids and derivatives	0.9969815611839294	Organic acids and derivatives	0.9999656677246094	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrans; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Thiocarboxylic acids and derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioesters; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Dioxolopyrans; Oxanes; Polyols; N-acyl-alpha amino acids; Alpha amino acids; Amines; Sulfenyl compounds; Carbothioic S-esters; Organic oxides; Oxacyclic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
511_1_Brassimet_Roots_Neg-POS_PAXs_18_p1936	C16H33NO3	[M + H]+	C16H33NO3	Fatty acids	0.5903115272521973	Fatty amides	0.5785440802574158	N-acyl amines	0.7417713403701782	Amino acids and derivatives	0.7534633874893188	Amino acids and derivatives	0.7534633874893188	Amino acids, peptides, and analogues	0.7671879529953003	Carboxylic acids and derivatives	0.9774507284164429	Organic acids and derivatives	0.984517514705658	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
447_1_Brassimet_Roots_Neg-POS_PAXs_17_p797	C15H20O3	[M + H]+	C15H20O3	Terpenoids	0.9497812986373901	Sesquiterpenoids	0.9404610395431519	Germacrane sesquiterpenoids	0.6307035088539124	Prenol lipids	0.626268744468689					Prenol lipids	0.626268744468689	Lipids and lipid-like molecules	0.6101905703544617	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
909_1_Brassimet_Roots_Neg-POS_PAXs_4_n121	C16H19NO9	[M - H]-	C16H19NO9	Alkaloids	0.8452755212783813	Tryptophan alkaloids	0.8267648816108704	Simple oxindole alkaloids	0.7378261089324951	Hexoses	0.9914496541023254	Monosaccharides	0.9969353675842285	Carbohydrates and carbohydrate conjugates	0.9998317956924438	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Lactams; Delta lactams; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Indolines; Carboxylic acids; Indolyl carboxylic acids and derivatives; Hexoses; Monosaccharides; Piperidinones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Indoles; Vinylogous esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
764_1_Brassimet_Roots_Neg-POS_PAXs_22_p1283	C8H17N5O4	[M + H]+	C8H17N5O4	Amino acids and Peptides	0.5587557554244995	Small peptides	0.5302830934524536	Aminoacids	0.28996822237968445	Alpha amino acids and derivatives	0.6140790581703186	Amino acids and derivatives	0.6593124866485596	Amino acids, peptides, and analogues	0.6562795639038086	Carboxylic acids and derivatives	0.5125747323036194	Organic acids and derivatives	0.6620984077453613	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Organic nitro compounds; Carbonyl compounds; Amines; Primary amines; Nitramines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
995_1_Brassimet_Roots_Neg-POS_PAXs_6_p407	C14H16O9	[M + H]+	C14H16O9	Shikimates and Phenylpropanoids	0.9376331567764282	Phenolic acids (C6-C1)	0.3448759913444519	Simple phenolic acids	0.29094478487968445	Phenolic glycosides	0.633185088634491	Glycosyl compounds	0.6321182250976562	Carbohydrates and carbohydrate conjugates	0.9896266460418701	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities
505_1_Brassimet_Roots_Neg-POS_PAXs_18_p502	C14H22O4	[M + H]+	C14H22O4	Terpenoids	0.6683979630470276	Apocarotenoids	0.940361738204956	Apocarotenoids(ε-)	0.7987636923789978	Sesquiterpenoids	0.6242512464523315			Sesquiterpenoids	0.6242512464523315	Prenol lipids	0.7574038505554199	Lipids and lipid-like molecules	0.888359010219574	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Cyclic ketones; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
